,Collection,PatientID,PatientName,PatientSex,StudyInstanceUID,StudyDate,StudyDescription,PatientAge,SeriesCount,SeriesInstanceUID,Modality,SeriesDescription,SeriesNumber,ManufacturerModelName,SoftwareVersions,Visibility,ImageCount,ProtocolName,SeriesDate
282,CC-Radiomics-Phantom-3,CCR-3-CT43,CCR-3-CT43,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.246577066305755709738065845568,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.188902519462277644072127924375,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,46,8.1 RT SIMULATION PELVIS,2000-02-06
283,CC-Radiomics-Phantom-3,CCR-3-CT43,CCR-3-CT43,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.246577066305755709738065845568,2000-02-06,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.886865323286146916925107594151,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,101,8.1 RT SIMULATION PELVIS,2000-02-06
284,CC-Radiomics-Phantom-3,CCR-3-CT38,CCR-3-CT38,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.330538052408654523422631770724,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.553739167047087773038042186888,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
285,CC-Radiomics-Phantom-3,CCR-3-CT38,CCR-3-CT38,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.330538052408654523422631770724,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.225226691119924226546224815231,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
286,CC-Radiomics-Phantom-3,CCR-3-CT38,CCR-3-CT38,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.330538052408654523422631770724,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.122448186031170317812992473657,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
287,CC-Radiomics-Phantom-3,CCR-3-CT38,CCR-3-CT38,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.330538052408654523422631770724,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.920829126459366928390115113570,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,90,8.1 RT SIMULATION PELVIS,2000-01-30
288,CC-Radiomics-Phantom-3,CCR-3-CT38,CCR-3-CT38,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.330538052408654523422631770724,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.275346025179398739545660085671,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,99,8.1 RT SIMULATION PELVIS,2000-01-30
289,CC-Radiomics-Phantom-3,CCR-3-CT38,CCR-3-CT38,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.330538052408654523422631770724,2000-01-30,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.196849589521644332703223575914,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,2000-01-30
290,CC-Radiomics-Phantom-3,CCR-3-CT29,CCR-3-CT29,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.281124544955894377258708241911,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.182525112431254951608246256564,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
291,CC-Radiomics-Phantom-3,CCR-3-CT29,CCR-3-CT29,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.281124544955894377258708241911,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.589143077786876819940024035580,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
292,CC-Radiomics-Phantom-3,CCR-3-CT29,CCR-3-CT29,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.281124544955894377258708241911,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.222797839299775965998537803351,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
293,CC-Radiomics-Phantom-3,CCR-3-CT29,CCR-3-CT29,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.281124544955894377258708241911,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.958354856550476265279640063562,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,2000-02-07
294,CC-Radiomics-Phantom-3,CCR-3-CT29,CCR-3-CT29,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.281124544955894377258708241911,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.138358533338268789236806814637,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,61,8.1 RT SIMULATION PELVIS,2000-02-07
295,CC-Radiomics-Phantom-3,CCR-3-CT29,CCR-3-CT29,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.281124544955894377258708241911,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.260034895332599004299044098305,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,60,8.1 RT SIMULATION PELVIS,2000-02-07
296,CC-Radiomics-Phantom-3,CCR-3-CT61,CCR-3-CT61,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.287725708748166053073184458547,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.419465545412841186467936269551,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
297,CC-Radiomics-Phantom-3,CCR-3-CT61,CCR-3-CT61,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.287725708748166053073184458547,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.104079827259172945530521770113,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
298,CC-Radiomics-Phantom-3,CCR-3-CT61,CCR-3-CT61,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.287725708748166053073184458547,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.295064056836372734058605647933,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
299,CC-Radiomics-Phantom-3,CCR-3-CT61,CCR-3-CT61,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.287725708748166053073184458547,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.188188348261082065832898865870,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,76,8.1 RT SIMULATION PELVIS,2000-01-29
300,CC-Radiomics-Phantom-3,CCR-3-CT61,CCR-3-CT61,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.287725708748166053073184458547,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.232674927367041311045109163963,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,77,8.1 RT SIMULATION PELVIS,2000-01-29
301,CC-Radiomics-Phantom-3,CCR-3-CT61,CCR-3-CT61,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.287725708748166053073184458547,2000-01-29,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.251401886040251297188279482248,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,226,8.1 RT SIMULATION PELVIS,2000-01-29
302,CC-Radiomics-Phantom-3,CCR-3-CT31,CCR-3-CT31,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.699703926430506372416328389475,1999-06-28,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.535394596257391648663093013394,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
303,CC-Radiomics-Phantom-3,CCR-3-CT31,CCR-3-CT31,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.699703926430506372416328389475,1999-06-28,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.113403944292039157902384412496,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
304,CC-Radiomics-Phantom-3,CCR-3-CT31,CCR-3-CT31,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.699703926430506372416328389475,1999-06-28,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.230218485676136500072075270233,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
305,CC-Radiomics-Phantom-3,CCR-3-CT31,CCR-3-CT31,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.699703926430506372416328389475,1999-06-28,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.433942574910126325253564531949,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,46,8.1 RT SIMULATION PELVIS,1999-06-28
306,CC-Radiomics-Phantom-3,CCR-3-CT31,CCR-3-CT31,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.699703926430506372416328389475,1999-06-28,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.690626786450891837459485983515,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-06-28
307,CC-Radiomics-Phantom-3,CCR-3-CT31,CCR-3-CT31,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.699703926430506372416328389475,1999-06-28,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.317953718374168387423107994367,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-06-28
308,CC-Radiomics-Phantom-3,CCR-3-CT92,CCR-3-CT92,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.351284444577857448469986090772,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.105618244485928615758334285927,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
309,CC-Radiomics-Phantom-3,CCR-3-CT92,CCR-3-CT92,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.351284444577857448469986090772,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.257177024865068263419790152561,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
310,CC-Radiomics-Phantom-3,CCR-3-CT92,CCR-3-CT92,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.351284444577857448469986090772,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.322674520237969157133533736680,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
311,CC-Radiomics-Phantom-3,CCR-3-CT92,CCR-3-CT92,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.351284444577857448469986090772,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.134652534226746306782362088951,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,124,8.1 RT SIMULATION PELVIS,2000-02-12
312,CC-Radiomics-Phantom-3,CCR-3-CT92,CCR-3-CT92,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.351284444577857448469986090772,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.164187161921539804968990009504,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,86,8.1 RT SIMULATION PELVIS,2000-02-12
313,CC-Radiomics-Phantom-3,CCR-3-CT92,CCR-3-CT92,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.351284444577857448469986090772,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.320895111343931404286190614690,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,143,8.1 RT SIMULATION PELVIS,2000-02-12
314,CC-Radiomics-Phantom-3,CCR-3-CT72,CCR-3-CT72,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.327809057952378524670750803429,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.131058244563523937695682627625,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
315,CC-Radiomics-Phantom-3,CCR-3-CT72,CCR-3-CT72,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.327809057952378524670750803429,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.243351884617183713002636330091,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
316,CC-Radiomics-Phantom-3,CCR-3-CT72,CCR-3-CT72,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.327809057952378524670750803429,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.156640355732858300564844704194,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
317,CC-Radiomics-Phantom-3,CCR-3-CT72,CCR-3-CT72,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.327809057952378524670750803429,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.174308768053206159576783603760,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,1999-12-14
318,CC-Radiomics-Phantom-3,CCR-3-CT72,CCR-3-CT72,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.327809057952378524670750803429,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.306955043946767301415607916858,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,1999-12-14
319,CC-Radiomics-Phantom-3,CCR-3-CT72,CCR-3-CT72,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.327809057952378524670750803429,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.481796307872649882029494758874,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,93,8.1 RT SIMULATION PELVIS,1999-12-14
320,CC-Radiomics-Phantom-3,CCR-3-CT71,CCR-3-CT71,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269997874437271121285180235955,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.250077727148329151083572464470,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
321,CC-Radiomics-Phantom-3,CCR-3-CT71,CCR-3-CT71,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269997874437271121285180235955,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.289175997549986907624942637455,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
322,CC-Radiomics-Phantom-3,CCR-3-CT71,CCR-3-CT71,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269997874437271121285180235955,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.585346899347998070955755013677,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
323,CC-Radiomics-Phantom-3,CCR-3-CT71,CCR-3-CT71,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269997874437271121285180235955,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.280019852202698376545884394541,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,1999-12-14
324,CC-Radiomics-Phantom-3,CCR-3-CT71,CCR-3-CT71,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269997874437271121285180235955,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.101984755128146699588558022662,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,1999-12-14
325,CC-Radiomics-Phantom-3,CCR-3-CT71,CCR-3-CT71,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269997874437271121285180235955,1999-12-14,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.196403319417230566996502591999,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,121,8.1 RT SIMULATION PELVIS,1999-12-14
326,CC-Radiomics-Phantom-3,CCR-3-CT6,CCR-3-CT6,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269673744252791304500439356762,1999-09-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.637235407064853468269216860026,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
327,CC-Radiomics-Phantom-3,CCR-3-CT6,CCR-3-CT6,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269673744252791304500439356762,1999-09-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.113500701871011922938088047777,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
328,CC-Radiomics-Phantom-3,CCR-3-CT6,CCR-3-CT6,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269673744252791304500439356762,1999-09-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.280975812724179213150253116850,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
329,CC-Radiomics-Phantom-3,CCR-3-CT6,CCR-3-CT6,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269673744252791304500439356762,1999-09-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.138696881188276020175046043784,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,74,8.1 RT SIMULATION PELVIS,1999-09-04
330,CC-Radiomics-Phantom-3,CCR-3-CT6,CCR-3-CT6,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269673744252791304500439356762,1999-09-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.131233466780403425246210210044,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-09-04
331,CC-Radiomics-Phantom-3,CCR-3-CT6,CCR-3-CT6,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.269673744252791304500439356762,1999-09-04,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.202610840668553642604459865004,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,56,8.1 RT SIMULATION PELVIS,1999-09-04
332,CC-Radiomics-Phantom-3,CCR-3-CT46,CCR-3-CT46,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331755939841039684807029337888,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.216375668476828874532627273490,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
333,CC-Radiomics-Phantom-3,CCR-3-CT46,CCR-3-CT46,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331755939841039684807029337888,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.302048385735103626719203238090,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
334,CC-Radiomics-Phantom-3,CCR-3-CT46,CCR-3-CT46,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331755939841039684807029337888,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.144966413500398423723167176492,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
335,CC-Radiomics-Phantom-3,CCR-3-CT46,CCR-3-CT46,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331755939841039684807029337888,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.500718621977125163767506223553,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,73,8.1 RT SIMULATION PELVIS,2000-01-31
336,CC-Radiomics-Phantom-3,CCR-3-CT46,CCR-3-CT46,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331755939841039684807029337888,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.991169709123742314107659538362,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,73,8.1 RT SIMULATION PELVIS,2000-01-31
337,CC-Radiomics-Phantom-3,CCR-3-CT46,CCR-3-CT46,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.331755939841039684807029337888,2000-01-31,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.366282876182386306961983539822,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,73,8.1 RT SIMULATION PELVIS,2000-01-31
338,CC-Radiomics-Phantom-3,CCR-3-CT66,CCR-3-CT66,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.243165234914992740815822592959,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.975316177799698881177362316945,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
339,CC-Radiomics-Phantom-3,CCR-3-CT66,CCR-3-CT66,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.243165234914992740815822592959,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.263032537475541728033992978572,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
340,CC-Radiomics-Phantom-3,CCR-3-CT66,CCR-3-CT66,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.243165234914992740815822592959,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.327985194573694463731876969716,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
341,CC-Radiomics-Phantom-3,CCR-3-CT66,CCR-3-CT66,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.243165234914992740815822592959,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.292488964606779453708368724289,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-02-12
342,CC-Radiomics-Phantom-3,CCR-3-CT66,CCR-3-CT66,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.243165234914992740815822592959,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.513194935356037504292829398848,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,91,8.1 RT SIMULATION PELVIS,2000-02-12
343,CC-Radiomics-Phantom-3,CCR-3-CT66,CCR-3-CT66,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.243165234914992740815822592959,1999-02-12,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.304804786365050529130082008560,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,2000-02-12
344,CC-Radiomics-Phantom-3,CCR-3-CT25,CCR-3-CT25,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.308510787688966079750797144008,1999-06-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.280081196138866705582627972073,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
345,CC-Radiomics-Phantom-3,CCR-3-CT25,CCR-3-CT25,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.308510787688966079750797144008,1999-06-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.224959516889193080824067817558,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
346,CC-Radiomics-Phantom-3,CCR-3-CT25,CCR-3-CT25,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.308510787688966079750797144008,1999-06-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.214279415758792625226603224147,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
347,CC-Radiomics-Phantom-3,CCR-3-CT25,CCR-3-CT25,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.308510787688966079750797144008,1999-06-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.255799180343337201820506056780,CT,Chest,1.000000,LightSpeed16,LightSpeedverrel,1,45,8.1 RT SIMULATION PELVIS,1999-06-21
348,CC-Radiomics-Phantom-3,CCR-3-CT25,CCR-3-CT25,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.308510787688966079750797144008,1999-06-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.897443088955517293053172638133,CT,Head,1.000000,LightSpeed16,LightSpeedverrel,1,88,8.1 RT SIMULATION PELVIS,1999-06-21
349,CC-Radiomics-Phantom-3,CCR-3-CT25,CCR-3-CT25,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.308510787688966079750797144008,1999-06-21,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.217626998692076975472699482172,CT,Control,1.000000,LightSpeed16,LightSpeedverrel,1,89,8.1 RT SIMULATION PELVIS,1999-06-21
350,CC-Radiomics-Phantom-3,CCR-3-CT83,CCR-3-CT83,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.221069400119225136514215733571,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.204391082111181610254916801237,RTSTRUCT,Chest,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
351,CC-Radiomics-Phantom-3,CCR-3-CT83,CCR-3-CT83,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.221069400119225136514215733571,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.157284449660742987251105832439,RTSTRUCT,Control,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
352,CC-Radiomics-Phantom-3,CCR-3-CT83,CCR-3-CT83,M,1.3.6.1.4.1.14519.5.2.1.1706.3977.221069400119225136514215733571,2000-02-07,Radiomics Phantom,000Y,6,1.3.6.1.4.1.14519.5.2.1.1706.3977.203341512461284224647451688882,RTSTRUCT,Head,1.000000,Vision 7.3 - External Beam Planning,OS 7.3.10,1,1,,
